24 40 2
33 31 1
36 28 1
36 28 1
32 32 0
37 27 1
20 44 2
35 29 1
29 35 2
23 41 2
24 40 2
31 33 2
25 39 2
34 30 1
32 32 0
28 36 2
34 30 1
24 40 2
31 33 2
35 29 1
20 44 2
34 30 1
33 31 1
32 32 0
44 20 1
26 38 2
16 48 2
31 33 2
27 37 2
43 21 1
29 35 2
25 39 2
23 41 2
13 51 2
48 16 1
28 36 2
23 41 2
26 38 2
32 32 0
16 48 2
22 42 2
52 12 1
39 25 1
27 37 2
43 21 1
24 40 2
22 42 2
32 32 0
35 29 1
45 19 1
29 35 2
34 30 1
38 26 1
43 21 1
27 37 2
36 28 1
39 25 1
39 25 1
42 22 1
33 31 1
26 38 2
35 29 1
32 32 0
37 27 1
37 27 1
26 38 2
33 31 1
40 24 1
44 20 1
30 34 2
21 43 2
23 41 2
42 22 1
33 31 1
38 26 1
32 32 0
32 32 0
37 27 1
47 17 1
38 26 1
31 33 2
27 37 2
35 29 1
43 21 1
18 46 2
39 25 1
44 20 1
34 30 1
30 34 2
16 48 2
36 28 1
41 23 1
41 23 1
36 28 1
30 34 2
47 17 1
26 38 2
35 29 1
22 42 2
21 43 2
26 38 2
30 34 2
28 36 2
26 38 2
24 40 2
28 36 2
31 33 2
27 37 2
25 39 2
24 40 2
40 24 1
22 42 2
43 21 1
34 30 1
51 13 1
27 37 2
34 30 1
47 17 1
21 43 2
42 22 1
46 18 1
32 32 0
33 31 1
30 34 2
43 21 1
29 35 2
37 27 1
40 24 1
21 43 2
38 26 1
26 38 2
37 27 1
27 37 2
43 21 1
24 40 2
22 42 2
40 24 1
24 40 2
33 31 1
43 21 1
34 30 1
45 19 1
35 29 1
58 6 1
45 19 1
37 27 1
28 36 2
34 30 1
21 43 2
26 38 2
23 41 2
53 11 1
40 24 1
39 25 1
29 35 2
13 51 2
31 33 2
30 34 2
35 29 1
27 37 2
40 24 1
31 33 2
24 40 2
37 27 1
34 30 1
32 32 0
26 38 2
30 34 2
20 44 2
51 13 1
33 31 1
16 48 2
43 21 1
46 18 1
25 39 2
14 50 2
33 31 1
35 29 1
34 30 1
35 29 1
47 17 1
32 32 0
20 44 2
26 38 2
41 23 1
25 39 2
42 22 1
36 28 1
26 38 2
37 27 1
39 25 1
42 22 1
34 30 1
27 37 2
22 42 2
26 38 2
36 28 1
33 31 1
23 41 2
20 44 2
46 18 1
35 29 1
17 47 2
48 16 1
18 46 2
19 45 2
46 18 1
39 25 1
37 27 1
33 31 1
27 37 2
47 17 1
10 54 2
36 28 1
23 41 2
33 31 1
28 36 2
37 27 1
32 32 0
47 17 1
20 44 2
16 48 2
26 38 2
41 23 1
27 37 2
33 31 1
25 39 2
37 27 1
14 50 2
35 29 1
39 25 1
34 30 1
32 32 0
31 33 2
30 34 2
33 31 1
47 17 1
28 36 2
30 34 2
39 25 1
42 22 1
32 31 1
22 42 2
13 51 2
27 37 2
20 44 2
39 25 1
36 28 1
16 48 2
28 36 2
49 15 1
16 48 2
23 41 2
16 48 2
36 28 1
15 49 2
35 29 1
15 49 2
44 20 1
30 34 2
43 21 1
35 29 1
38 26 1
38 26 1
33 31 1
29 35 2
44 20 1
32 32 0
32 32 0
34 30 1
23 41 2
32 32 0
35 29 1
21 43 2
32 32 0
38 26 1
28 36 2
36 28 1
17 47 2
46 18 1
47 17 1
32 32 0
24 40 2
20 44 2
32 32 0
51 13 1
43 21 1
32 32 0
31 33 2
40 24 1
44 20 1
33 31 1
27 37 2
45 19 1
19 45 2
41 23 1
29 35 2
43 21 1
22 42 2
41 23 1
34 30 1
29 35 2
30 34 2
21 43 2
38 26 1
36 28 1
33 31 1
17 47 2
26 38 2
38 26 1
36 28 1
23 41 2
40 24 1
46 18 1
44 20 1
39 25 1
46 18 1
37 27 1
40 23 1
6 58 2
19 45 2
28 36 2
38 26 1
21 43 2
28 36 2
15 49 2
20 44 2
27 37 2
40 24 1
29 35 2
33 31 1
35 29 1
36 28 1
20 44 2
34 30 1
37 27 1
31 33 2
23 41 2
41 23 1
31 33 2
22 42 2
38 26 1
50 14 1
37 27 1
