40 24 1
33 31 1
45 19 1
44 20 1
35 29 1
44 20 1
41 23 1
54 0 1
40 24 1
42 22 1
40 24 1
30 34 2
50 14 1
40 24 1
38 26 1
36 28 1
24 0 1
27 37 2
25 39 2
32 32 0
44 20 1
19 45 2
44 20 1
33 31 1
42 22 1
36 28 1
52 0 1
43 21 1
52 12 1
24 40 2
42 22 1
16 48 2
29 35 2
9 55 2
25 39 2
23 41 2
54 10 1
34 30 1
31 33 2
23 41 2
43 21 1
27 37 2
51 13 1
49 15 1
24 40 2
24 40 2
28 0 1
36 28 1
38 26 1
46 18 1
30 34 2
25 39 2
33 31 1
23 41 2
45 19 1
39 25 1
37 27 1
48 16 1
31 33 2
44 20 1
43 21 1
33 31 1
35 28 1
35 29 1
25 39 2
19 45 2
36 28 1
44 20 1
41 23 1
24 40 2
33 31 1
26 38 2
21 43 2
23 41 2
20 44 2
34 30 1
38 26 1
22 42 2
44 20 1
34 30 1
34 30 1
51 13 1
28 36 2
43 21 1
30 34 2
29 35 2
49 15 1
45 19 1
18 46 2
45 19 1
46 18 1
49 15 1
42 22 1
18 46 2
46 18 1
28 0 1
30 34 2
42 22 1
36 28 1
31 33 2
47 1 1
35 29 1
48 16 1
40 24 1
34 30 1
45 19 1
27 37 2
29 35 2
32 32 0
36 28 1
53 11 1
35 29 1
45 19 1
43 21 1
44 20 1
35 29 1
52 12 1
18 46 2
38 26 1
29 35 2
42 22 1
29 35 2
42 22 1
45 19 1
45 19 1
40 24 1
25 39 2
55 8 1
17 47 2
52 12 1
46 18 1
38 26 1
31 33 2
20 44 2
32 32 0
41 23 1
27 37 2
33 31 1
37 27 1
60 3 1
35 29 1
24 0 1
38 26 1
47 17 1
37 27 1
38 26 1
24 40 2
28 36 2
31 33 2
42 22 1
6 58 2
14 50 2
15 49 2
41 23 1
44 20 1
49 15 1
20 44 2
32 32 0
27 37 2
42 22 1
36 28 1
32 32 0
33 31 1
17 47 2
36 28 1
29 35 2
37 27 1
37 27 1
32 32 0
26 38 2
41 23 1
40 24 1
36 28 1
33 31 1
36 0 1
33 31 1
27 37 2
37 27 1
55 9 1
15 49 2
32 32 0
21 43 2
57 7 1
39 25 1
46 18 1
38 26 1
33 31 1
36 0 1
43 21 1
19 45 2
18 46 2
31 33 2
45 19 1
34 30 1
23 41 2
14 50 2
28 36 2
43 21 1
26 38 2
59 4 1
35 29 1
21 43 2
47 17 1
29 35 2
37 27 1
35 29 1
35 29 1
44 20 1
28 0 1
37 27 1
33 31 1
25 39 2
31 33 2
24 40 2
42 22 1
36 28 1
24 40 2
45 19 1
46 0 1
24 40 2
38 26 1
64 0 1
22 42 2
34 30 1
29 35 2
34 30 1
47 17 1
36 28 1
45 19 1
55 9 1
30 34 2
25 39 2
21 43 2
45 19 1
46 18 1
47 17 1
28 36 2
23 41 2
23 41 2
24 40 2
48 16 1
41 23 1
51 13 1
26 38 2
41 23 1
39 25 1
43 21 1
40 24 1
38 26 1
35 29 1
20 44 2
37 14 1
38 26 1
41 23 1
32 32 0
25 39 2
33 31 1
30 34 2
40 24 1
24 40 2
35 29 1
19 45 2
36 28 1
24 40 2
26 38 2
43 21 1
57 7 1
30 34 2
49 15 1
48 16 1
22 42 2
24 40 2
44 19 1
49 15 1
27 37 2
33 31 1
44 20 1
40 24 1
25 39 2
44 20 1
22 42 2
34 30 1
34 30 1
24 0 1
32 32 0
51 13 1
18 46 2
32 32 0
23 41 2
40 24 1
33 31 1
45 19 1
39 25 1
44 20 1
24 40 2
38 26 1
24 40 2
36 28 1
46 18 1
37 27 1
24 40 2
33 31 1
34 30 1
42 22 1
27 37 2
39 25 1
36 28 1
42 22 1
50 14 1
26 38 2
52 12 1
34 30 1
34 30 1
48 16 1
30 34 2
29 35 2
18 46 2
23 41 2
10 54 2
45 19 1
40 24 1
25 39 2
58 6 1
16 48 2
26 0 1
38 26 1
29 35 2
8 56 2
26 38 2
36 28 1
38 26 1
35 29 1
24 40 2
38 26 1
33 31 1
44 20 1
60 3 1
48 16 1
37 27 1
33 31 1
34 30 1
38 26 1
33 31 1
38 26 1
45 19 1
27 37 2
45 19 1
47 17 1
48 16 1
43 21 1
23 41 2
42 22 1
24 40 2
52 12 1
32 32 0
31 33 2
25 39 2
39 25 1
54 10 1
25 39 2
36 0 1
47 17 1
48 16 1
42 22 1
33 31 1
27 37 2
32 0 1
30 34 2
44 20 1
26 38 2
22 42 2
56 8 1
30 0 1
17 46 2
31 33 2
34 30 1
56 8 1
10 54 2
44 20 1
41 23 1
24 40 2
22 42 2
31 33 2
25 39 2
23 41 2
20 44 2
20 44 2
26 38 2
27 37 2
40 24 1
39 25 1
58 6 1
36 28 1
33 31 1
30 34 2
26 0 1
46 18 1
15 49 2
29 35 2
27 37 2
29 35 2
24 40 2
38 26 1
25 39 2
17 47 2
24 0 1
24 40 2
42 22 1
21 43 2
38 26 1
28 0 1
22 42 2
30 34 2
31 33 2
28 36 2
40 24 1
11 53 2
21 43 2
48 16 1
17 47 2
52 12 1
44 20 1
35 29 1
34 30 1
42 22 1
36 28 1
42 22 1
38 26 1
37 27 1
44 20 1
45 19 1
34 30 1
19 45 2
46 18 1
27 37 2
30 34 2
51 13 1
41 23 1
31 33 2
49 15 1
46 18 1
42 22 1
43 21 1
39 25 1
46 18 1
34 30 1
34 30 1
50 14 1
47 17 1
15 49 2
41 23 1
49 15 1
10 54 2
44 20 1
35 29 1
43 20 1
50 14 1
26 38 2
22 42 2
32 32 0
35 29 1
37 27 1
54 10 1
22 42 2
40 2 1
23 41 2
22 42 2
50 14 1
50 14 1
16 48 2
33 31 1
48 16 1
21 43 2
27 37 2
33 31 1
28 36 2
31 33 2
28 36 2
27 37 2
30 34 2
19 45 2
27 37 2
38 26 1
35 29 1
34 0 1
43 1 1
30 34 2
39 25 1
16 0 1
26 0 1
15 49 2
34 30 1
34 30 1
25 39 2
44 20 1
13 51 2
42 22 1
43 21 1
52 0 1
26 38 2
33 31 1
39 25 1
49 15 1
30 34 2
33 31 1
47 17 1
46 18 1
26 38 2
52 12 1
39 25 1
39 25 1
24 40 2
35 29 1
25 39 2
44 20 1
45 19 1
42 22 1
43 21 1
38 26 1
36 28 1
25 39 2
41 22 1
20 44 2
39 25 1
33 31 1
27 37 2
47 17 1
36 28 1
55 9 1
21 43 2
31 33 2
25 39 2
16 48 2
21 43 2
46 18 1
44 20 1
32 32 0
39 25 1
25 39 2
26 38 2
38 26 1
36 28 1
31 33 2
34 30 1
21 43 2
47 17 1
42 22 1
24 40 2
44 20 1
33 31 1
9 55 2
13 51 2
21 43 2
46 18 1
30 34 2
27 37 2
22 42 2
33 31 1
12 52 2
57 7 1
42 22 1
28 36 2
20 44 2
43 21 1
30 0 1
33 31 1
32 32 0
39 25 1
29 35 2
25 39 2
36 28 1
39 25 1
38 26 1
41 23 1
34 30 1
44 0 1
45 19 1
29 35 2
42 22 1
42 21 1
51 13 1
28 36 2
38 26 1
42 22 1
26 38 2
46 18 1
50 14 1
45 19 1
39 25 1
46 18 1
36 28 1
36 28 1
34 30 1
41 23 1
37 27 1
39 0 1
49 15 1
21 43 2
37 27 1
23 41 2
31 33 2
28 36 2
45 19 1
52 0 1
20 44 2
27 37 2
33 31 1
34 30 1
47 17 1
45 19 1
52 12 1
35 29 1
47 17 1
55 9 1
21 43 2
24 40 2
34 30 1
35 29 1
52 12 1
40 0 1
49 15 1
17 1 1
32 32 0
43 21 1
28 36 2
36 0 1
39 25 1
27 37 2
39 25 1
34 0 1
34 30 1
50 14 1
14 0 1
42 22 1
40 24 1
18 46 2
45 19 1
21 43 2
35 29 1
39 25 1
30 34 2
44 20 1
30 34 2
37 27 1
37 27 1
37 27 1
33 31 1
20 44 2
53 10 1
20 44 2
35 29 1
60 4 1
58 1 1
33 31 1
30 34 2
35 29 1
35 29 1
30 34 2
48 15 1
40 24 1
41 23 1
14 50 2
28 36 2
18 46 2
31 33 2
30 0 1
46 18 1
50 14 1
26 0 1
51 11 1
47 17 1
42 22 1
39 25 1
39 25 1
22 42 2
43 21 1
44 20 1
43 21 1
31 33 2
34 30 1
37 27 1
30 34 2
47 17 1
39 25 1
38 26 1
45 19 1
40 24 1
13 51 2
39 25 1
44 20 1
32 32 0
21 43 2
50 14 1
17 47 2
40 24 1
15 49 2
30 34 2
38 26 1
29 35 2
24 40 2
13 51 2
34 30 1
32 32 0
38 26 1
44 20 1
34 30 1
33 31 1
18 0 1
40 24 1
45 19 1
46 18 1
53 11 1
37 27 1
38 26 1
24 40 2
36 28 1
33 31 1
34 30 1
43 21 1
32 32 0
37 27 1
42 22 1
34 30 1
40 24 1
25 39 2
29 35 2
51 13 1
19 45 2
30 34 2
42 22 1
35 29 1
33 31 1
37 27 1
31 33 2
37 27 1
15 49 2
44 0 1
30 34 2
18 46 2
41 23 1
18 0 1
21 43 2
37 27 1
36 28 1
38 26 1
33 31 1
33 31 1
38 26 1
33 31 1
39 25 1
9 55 2
30 34 2
46 18 1
43 21 1
50 14 1
49 15 1
45 19 1
33 31 1
54 10 1
30 34 2
42 22 1
46 18 1
40 24 1
19 45 2
27 37 2
43 21 1
46 18 1
37 27 1
32 32 0
18 46 2
13 51 2
35 29 1
40 24 1
14 50 2
38 26 1
32 32 0
53 11 1
55 6 1
42 22 1
52 10 1
38 26 1
39 25 1
22 42 2
32 32 0
37 27 1
25 39 2
34 30 1
43 21 1
15 49 2
52 12 1
26 38 2
27 37 2
57 7 1
37 27 1
31 33 2
38 26 1
22 0 1
26 38 2
41 23 1
48 16 1
20 44 2
26 38 2
53 11 1
62 1 1
34 30 1
10 54 2
32 32 0
41 23 1
31 33 2
44 20 1
51 13 1
26 38 2
30 34 2
26 38 2
48 16 1
12 52 2
15 49 2
43 21 1
12 52 2
37 27 1
39 25 1
46 0 1
19 45 2
35 29 1
27 37 2
36 28 1
39 25 1
55 9 1
31 33 2
34 0 1
31 33 2
32 32 0
42 22 1
40 24 1
23 41 2
24 40 2
16 48 2
37 27 1
35 29 1
39 25 1
46 18 1
29 35 2
42 22 1
44 19 1
30 33 2
48 16 1
52 12 1
32 32 0
39 25 1
52 12 1
41 23 1
51 13 1
37 27 1
31 33 2
50 14 1
45 19 1
35 29 1
30 34 2
20 44 2
33 31 1
39 25 1
32 32 0
40 24 1
34 30 1
36 28 1
27 37 2
39 25 1
49 0 1
32 32 0
37 27 1
39 1 1
47 17 1
15 49 2
17 47 2
31 33 2
59 5 1
33 31 1
34 30 1
23 41 2
32 32 0
38 26 1
17 47 2
39 25 1
40 0 1
30 34 2
38 26 1
32 0 1
37 27 1
39 25 1
37 27 1
29 35 2
29 35 2
40 24 1
34 30 1
46 18 1
34 30 1
27 37 2
29 35 2
8 56 2
37 27 1
47 17 1
30 34 2
24 40 2
41 23 1
27 37 2
44 20 1
20 44 2
39 25 1
34 0 1
38 26 1
47 17 1
18 0 1
37 27 1
31 33 2
27 37 2
25 39 2
23 41 2
51 1 1
35 29 1
45 19 1
47 17 1
15 49 2
38 26 1
43 21 1
41 23 1
46 18 1
31 33 2
45 19 1
31 33 2
40 24 1
19 45 2
12 52 2
42 22 1
44 20 1
53 11 1
47 17 1
38 26 1
50 14 1
35 29 1
40 24 1
33 31 1
44 20 1
33 31 1
38 26 1
33 31 1
30 34 2
29 35 2
24 40 2
40 24 1
26 38 2
22 42 2
40 24 1
35 29 1
25 39 2
42 22 1
32 32 0
26 38 2
29 35 2
29 35 2
35 29 1
31 33 2
26 38 2
24 40 2
16 0 1
27 37 2
27 37 2
38 26 1
36 28 1
48 16 1
61 2 1
41 23 1
34 30 1
31 33 2
18 46 2
50 14 1
45 19 1
32 32 0
28 36 2
17 47 2
17 47 2
33 31 1
25 39 2
40 24 1
20 44 2
43 21 1
47 17 1
23 41 2
38 26 1
33 31 1
34 30 1
43 21 1
29 35 2
35 29 1
39 25 1
24 40 2
47 17 1
24 0 1
58 5 1
38 26 1
42 22 1
42 22 1
28 0 1
7 57 2
46 4 1
15 49 2
43 21 1
22 42 2
46 18 1
25 39 2
35 29 1
43 21 1
43 3 1
44 20 1
24 40 2
37 27 1
30 34 2
35 29 1
50 14 1
18 46 2
16 48 2
32 32 0
37 27 1
54 10 1
25 39 2
42 22 1
47 17 1
46 18 1
48 16 1
48 16 1
27 37 2
45 19 1
44 20 1
31 33 2
39 25 1
13 51 2
34 30 1
28 36 2
34 30 1
42 20 1
31 33 2
32 32 0
26 38 2
42 22 1
11 53 2
47 17 1
30 34 2
32 32 0
33 31 1
47 17 1
37 27 1
34 30 1
42 22 1
46 18 1
39 25 1
29 35 2
19 45 2
47 17 1
37 27 1
36 28 1
29 35 2
41 23 1
29 35 2
23 41 2
45 19 1
40 24 1
53 10 1
32 0 1
24 40 2
51 13 1
24 40 2
41 23 1
41 23 1
26 38 2
42 22 1
45 19 1
47 17 1
53 11 1
25 39 2
45 19 1
25 39 2
28 36 2
37 27 1
39 25 1
38 26 1
34 30 1
45 19 1
31 33 2
24 40 2
44 20 1
27 37 2
29 35 2
33 31 1
35 29 1
25 39 2
24 40 2
35 29 1
33 31 1
51 13 1
61 3 1
35 29 1
44 20 1
43 21 1
40 24 1
22 42 2
24 40 2
31 33 2
26 0 1
45 19 1
25 39 2
45 19 1
23 41 2
37 27 1
19 45 2
50 14 1
40 24 1
27 37 2
46 18 1
22 42 2
49 15 1
41 23 1
23 41 2
35 29 1
52 12 1
34 30 1
36 28 1
18 0 1
46 18 1
23 41 2
18 46 2
38 26 1
39 25 1
39 25 1
52 12 1
11 53 2
37 27 1
49 15 1
40 24 1
56 8 1
47 17 1
24 40 2
22 42 2
31 33 2
38 26 1
51 13 1
33 31 1
34 30 1
29 35 2
39 25 1
40 24 1
26 38 2
26 38 2
38 26 1
30 34 2
55 9 1
48 16 1
33 31 1
51 13 1
41 23 1
34 30 1
55 9 1
36 28 1
45 19 1
25 39 2
54 10 1
34 30 1
36 28 1
39 25 1
43 21 1
14 50 2
20 0 1
32 32 0
35 29 1
55 9 1
31 33 2
15 49 2
53 11 1
39 25 1
38 26 1
47 17 1
53 11 1
43 21 1
30 34 2
43 21 1
45 19 1
22 42 2
31 33 2
44 20 1
19 45 2
38 26 1
31 33 2
27 37 2
24 40 2
43 21 1
28 36 2
29 35 2
37 27 1
39 25 1
28 36 2
48 16 1
